user_statuses_count,user_followers_count,full_text,user_url,user_location,user_description,user_profile_image_url_https,is_quote_status,quote_count,user_friends_count,full_text_norm,entities_user_mentions,entities_urls,in_reply_to_user_id_str,favorite_count,lang,user_created_at,user_listed_count,created_at,user_id_str,user_favourites_count,user_verified,source,in_reply_to_status_id_str,reply_count,in_reply_to_screen_name,id_str,entities_hashtags,text_sentiment,retweet_count,user_name,user_screen_name
None,None,"Jogja Istimewa?? >> Digugat Rp 1 Miliar, 5 PKL Aksi Jemur Diri di Alun-alun Keraton #JogjaTanpaNegara #JogjaOraDidol",None,None,None,None,None,None,None,"Jogja Istimewa?? >> Digugat Rp 1 Miliar, 5 PKL Aksi Jemur Diri di Alun-alun Keraton #JogjaTanpaNegara #JogjaOraDidol",NA,None,NA,1,None,None,None,2015-09-13T18:19:00Z,None,None,None,None,None,0,NA,643126819806310400,JogjaTanpaNegara JogjaOraDidol,neutral,7,Dodok Jogja,dodoputrabangsa
None,None,"Digugat Rp 1 M, 5 PKL #Jogja aksi jemur diri di Alun2 @KratonJogja_ #JogjaOraDidol #JogjaTanpaNegara",None,None,None,None,None,None,None,"Digugat Rp 1 M, 5 PKL #Jogja aksi jemur diri di Alun2 @KratonJogja_ #JogjaOraDidol #JogjaTanpaNegara",KratonJogja_,None,NA,0,None,None,None,2015-09-13T13:44:00Z,None,None,None,None,None,0,NA,643057730572279800,Jogja JogjaOraDidol JogjaTanpaNegara,neutral,18,Warga Yogya Berdaya,wargaberdaya
None,None,pripun kang mas @APB1988 RT @joeyakarta: #JogjaOraDidol “ @LBHYogya: Rilis gugatan 1 Miliar thd 5 (cont),None,None,None,None,None,None,None,pripun kang mas @APB1988 RT @joeyakarta: #JogjaOraDidol “ @LBHYogya: Rilis gugatan 1 Miliar thd 5 (cont),APB1988 joeyakarta LBHYogya,None,NA,0,None,None,None,2015-09-13T10:50:00Z,None,None,None,None,None,0,NA,643013810744201200,JogjaOraDidol,negative,0,PKU Ngemplak,PKUNgemplak
None,None,"PKL Gondomanan yang Digugat Rp 1,2 M Ingin Didengar oleh Sultan lwt #JogjaOraDidol #JogjaTanpaNegara",None,None,None,None,None,None,None,"PKL Gondomanan yang Digugat Rp 1,2 M Ingin Didengar oleh Sultan lwt #JogjaOraDidol #JogjaTanpaNegara",NA,None,NA,0,None,None,None,2015-09-13T09:40:00Z,None,None,None,None,None,0,NA,642996320676872200,JogjaOraDidol JogjaTanpaNegara,neutral,5,Dodok Jogja,dodoputrabangsa
None,None,"Nah *ngeles* > Kasus Lima PKL Digugat Rp 1,1 Miliar Bukan Ranah Keraton Jogja - #JogjaOraDidol #JogjaTanpaNegara",None,None,None,None,None,None,None,"Nah *ngeles* > Kasus Lima PKL Digugat Rp 1,1 Miliar Bukan Ranah Keraton Jogja - #JogjaOraDidol #JogjaTanpaNegara",NA,None,NA,0,None,None,None,2015-09-13T09:37:00Z,None,None,None,None,None,0,NA,642995620488179700,JogjaOraDidol JogjaTanpaNegara,neutral,2,Dodok Jogja,dodoputrabangsa
None,None,"Nah *ngeles* >>> Kasus Lima PKL Digugat Rp 1,1 Miliar Bukan Ranah Keraton Jogja - #JogjaOraDidol #JogjaTanpaNegara",None,None,None,None,None,None,None,"Nah *ngeles* >>> Kasus Lima PKL Digugat Rp 1,1 Miliar Bukan Ranah Keraton Jogja - #JogjaOraDidol #JogjaTanpaNegara",NA,None,NA,0,None,None,None,2015-09-13T09:25:00Z,None,None,None,None,None,0,NA,642992502803267600,JogjaOraDidol JogjaTanpaNegara,neutral,2,Dodok Jogja,dodoputrabangsa
None,None,"Hajaarr bleehhh >>> PKL Gondomanan yang Digugat Rp 1,2 M Ingin Didengar oleh Sultan #JogjaOraDidol #JogjaTanpaNegara",None,None,None,None,None,None,None,"Hajaarr bleehhh >>> PKL Gondomanan yang Digugat Rp 1,2 M Ingin Didengar oleh Sultan #JogjaOraDidol #JogjaTanpaNegara",NA,None,NA,0,None,None,None,2015-09-13T09:12:00Z,None,None,None,None,None,0,NA,642989248627392500,JogjaOraDidol JogjaTanpaNegara,neutral,2,Dodok Jogja,dodoputrabangsa
None,None,"PKL Gondomanan yang Digugat Rp 1,2 M Ingin Didengar oleh Sultan lewat @tribunjogja #JogjaOraDidol #JogjaTanpaNegara",None,None,None,None,None,None,None,"PKL Gondomanan yang Digugat Rp 1,2 M Ingin Didengar oleh Sultan lewat @tribunjogja #JogjaOraDidol #JogjaTanpaNegara",tribunjogja,None,NA,0,None,None,None,2015-09-13T09:10:00Z,None,None,None,None,None,0,NA,6.4298867364284006e+17,JogjaOraDidol JogjaTanpaNegara,neutral,1,Dodok Jogja,dodoputrabangsa
None,None,Aksi 5 PKL Gondomanan tapa pepe di depan Kraton YK. #100PersenYK #wargaberdaya #jogjaoradidol Gambar diambil...,None,None,None,None,None,None,None,Aksi 5 PKL Gondomanan tapa pepe di depan Kraton YK. #100PersenYK #wargaberdaya #jogjaoradidol Gambar diambil...,NA,None,NA,0,None,None,None,2015-09-13T08:11:00Z,None,None,None,None,None,0,NA,642973906152910800,100PersenYK wargaberdaya jogjaoradidol,neutral,0,Naomi Srikandi,naomisrikandi
None,None,#JogjaOraDidol,None,None,None,None,None,None,None,#JogjaOraDidol,NA,None,NA,0,None,None,None,2015-09-13T06:16:00Z,None,None,None,None,None,0,NA,642944856445227e3,JogjaOraDidol,neutral,0,🍄,si_choe
None,None,Suuuuiiiipppppp... Podo2 cak... #JogjaOraDidol,None,None,None,None,None,None,None,Suuuuiiiipppppp... Podo2 cak... #JogjaOraDidol,NA,None,NA,0,None,None,None,2015-09-12T17:26:00Z,None,None,None,None,None,0,NA,642751153822789600,JogjaOraDidol,positive,0,Dodok Jogja,dodoputrabangsa
None,None,Suwun sing katah cak :) “ @dodoputrabangsa: Selamat pjg umur serta mulia Jozche Terrenz (anak pertama) cak @Jecovox #JogjaOraDidol”,None,None,None,None,None,None,None,Suwun sing katah cak :) “ @dodoputrabangsa: Selamat pjg umur serta mulia Jozche Terrenz (anak pertama) cak @Jecovox #JogjaOraDidol”,dodoputrabangsa Jecovox,None,316259606,3,None,None,None,2015-09-12T16:05:00Z,None,None,None,None,None,0,dodoputrabangsa,642730878834098200,JogjaOraDidol,positive,1,Roy Jeconiah,Jecovox
None,None,"5 PKL #Jogja berizin taat pajak, mau digusur pemegang kekancingan SG. Warga jgn diam #JogjaOraDidol #JogjaTanpaNegara",None,None,None,None,None,None,None,"5 PKL #Jogja berizin taat pajak, mau digusur pemegang kekancingan SG. Warga jgn diam #JogjaOraDidol #JogjaTanpaNegara",NA,None,NA,0,None,None,None,2015-09-12T15:43:00Z,None,None,None,None,None,1,NA,642725257384628200,Jogja JogjaOraDidol JogjaTanpaNegara,positive,14,Warga Yogya Berdaya,wargaberdaya
None,None,#praiformakkah #jogjaoradidol #balitolakreklamasi,None,None,None,None,None,None,None,#praiformakkah #jogjaoradidol #balitolakreklamasi,NA,None,NA,0,None,None,None,2015-09-12T10:49:00Z,None,None,None,None,None,0,NA,6.4265118987247206e+17,praiformakkah jogjaoradidol balitolakreklamasi,neutral,0,fauzansyhfrl-,FauzanSyahfrial
None,None,Bupatine payah RT @dodoputrabangsa #SlemanAmbyar #JogjaOraDidol,None,None,None,None,None,None,None,Bupatine payah RT @dodoputrabangsa #SlemanAmbyar #JogjaOraDidol,dodoputrabangsa,None,NA,0,None,None,None,2015-09-12T03:11:00Z,None,None,None,None,None,0,NA,642535955430162400,SlemanAmbyar JogjaOraDidol,neutral,1,Bucin Kiri Sosial Edgy,Nastarsyawalan
None,None,#SlemanAmbyar #JogjaOraDidol,None,None,None,None,None,None,None,#SlemanAmbyar #JogjaOraDidol,NA,None,NA,0,None,None,None,2015-09-12T02:57:00Z,None,None,None,None,None,0,NA,642532407480967200,SlemanAmbyar JogjaOraDidol,neutral,1,Dodok Jogja,dodoputrabangsa
None,None,#JogjaOraDidol,None,None,None,None,None,None,None,#JogjaOraDidol,NA,None,NA,0,None,None,None,2015-09-12T01:37:00Z,None,None,None,None,None,1,NA,642512441864118300,JogjaOraDidol,neutral,0,Cunn,ikhsanpmngks_
None,None,edang sakit apakah Jogjaku.??? #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol,None,None,None,None,None,None,None,edang sakit apakah Jogjaku.??? #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol,NA,None,NA,1,None,None,None,2015-09-11T18:22:00Z,None,None,None,None,None,0,NA,642402834806214700,JogjaAsat JogjaOraDidol JogjaAsat JogjaOraDidol JogjaAsat JogjaOraDidol,neutral,1,Dodok Jogja,dodoputrabangsa
None,None,edang sakit apakah Jogjaku...??? #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol,None,None,None,None,None,None,None,edang sakit apakah Jogjaku...??? #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol,NA,None,NA,0,None,None,None,2015-09-11T18:22:00Z,None,None,None,None,None,0,NA,642402736948932600,JogjaAsat JogjaOraDidol JogjaAsat JogjaOraDidol JogjaAsat JogjaOraDidol,neutral,0,Dodok Jogja,dodoputrabangsa
None,None,edang sakit apakah Jogjaku...??? #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol ..,None,None,None,None,None,None,None,edang sakit apakah Jogjaku...??? #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol ..,NA,None,NA,0,None,None,None,2015-09-11T18:20:00Z,None,None,None,None,None,0,NA,642402379153829900,JogjaAsat JogjaOraDidol JogjaAsat JogjaOraDidol JogjaAsat JogjaOraDidol JogjaAsat JogjaOraDidol,neutral,0,Dodok Jogja,dodoputrabangsa
None,None,edang sakit apakah Jogjaku...??? #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol -,None,None,None,None,None,None,None,edang sakit apakah Jogjaku...??? #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol -,NA,None,NA,0,None,None,None,2015-09-11T18:20:00Z,None,None,None,None,None,0,NA,642402325894565900,JogjaAsat JogjaOraDidol JogjaAsat JogjaOraDidol JogjaAsat JogjaOraDidol JogjaAsat JogjaOraDidol,neutral,0,Dodok Jogja,dodoputrabangsa
None,None,edang sakit apakah Jogjaku....????? #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol,None,None,None,None,None,None,None,edang sakit apakah Jogjaku....????? #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol,NA,None,NA,0,None,None,None,2015-09-11T18:20:00Z,None,None,None,None,None,0,NA,642402266914271200,JogjaAsat JogjaOraDidol JogjaAsat JogjaOraDidol JogjaAsat JogjaOraDidol JogjaAsat JogjaOraDidol,neutral,0,Dodok Jogja,dodoputrabangsa
None,None,edang sakit apakah Jogjaku...????? #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol,None,None,None,None,None,None,None,edang sakit apakah Jogjaku...????? #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol,NA,None,NA,0,None,None,None,2015-09-11T18:19:00Z,None,None,None,None,None,0,NA,642402176187236400,JogjaAsat JogjaOraDidol JogjaAsat JogjaOraDidol JogjaAsat JogjaOraDidol JogjaAsat JogjaOraDidol,neutral,0,Dodok Jogja,dodoputrabangsa
None,None,edang sakit apakah Jogjaku...???? #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol,None,None,None,None,None,None,None,edang sakit apakah Jogjaku...???? #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol,NA,None,NA,0,None,None,None,2015-09-11T18:19:00Z,None,None,None,None,None,0,NA,642402121657159700,JogjaAsat JogjaOraDidol JogjaAsat JogjaOraDidol JogjaAsat JogjaOraDidol JogjaAsat JogjaOraDidol,neutral,0,Dodok Jogja,dodoputrabangsa
None,None,Wayah surub #prambanan #prambanantemple #temple #jogja #jogjakarta #jogjaistimewa #jogjaoradidol…,None,None,None,None,None,None,None,Wayah surub #prambanan #prambanantemple #temple #jogja #jogjakarta #jogjaistimewa #jogjaoradidol…,NA,None,NA,0,None,None,None,2015-09-11T15:44:00Z,None,None,None,None,None,0,NA,642363019641684e3,prambanan prambanantemple temple jogja jogjakarta jogjaistimewa jogjaoradidol,neutral,0,Matt Faisal,MattVay
None,None,#JogjaOraDidol,None,None,None,None,None,None,None,#JogjaOraDidol,NA,None,NA,0,None,None,None,2015-09-11T12:18:00Z,None,None,None,None,None,0,NA,642311176433471500,JogjaOraDidol,neutral,0,Dodok Jogja,dodoputrabangsa
None,None,Jangan Hilangkan JOG Dari JOG-jakarta !! #JogjaOraDidol,None,None,None,None,None,None,None,Jangan Hilangkan JOG Dari JOG-jakarta !! #JogjaOraDidol,NA,None,NA,0,None,None,None,2015-09-11T10:42:00Z,None,None,None,None,None,0,NA,642287209089888300,JogjaOraDidol,positive,7,SAIKI KALEM KOK,ErrorNamed
None,None,"#jogjaoradidol Harga tiket pesawat murah balikpapan. Usaha yang tanpa henti adalah kunci membuka gembok diri, bkn kekuasaan atau kecerdasan",None,None,None,None,None,None,None,"#jogjaoradidol Harga tiket pesawat murah balikpapan. Usaha yang tanpa henti adalah kunci membuka gembok diri, bkn kekuasaan atau kecerdasan",NA,None,NA,0,None,None,None,2015-09-11T02:40:00Z,None,None,None,None,None,0,NA,642165900007706600,jogjaoradidol,positive,0,Jual Tiket Pesawat,tiketpesawatBPN
None,None,Sedang sakit apakah Jogjaku...??? #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol,None,None,None,None,None,None,None,Sedang sakit apakah Jogjaku...??? #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol,NA,None,NA,0,None,None,None,2015-09-11T00:59:00Z,None,None,None,None,None,0,NA,642140388896059400,JogjaAsat JogjaOraDidol JogjaAsat JogjaOraDidol JogjaAsat JogjaOraDidol JogjaAsat JogjaOraDidol,neutral,2,Dodok Jogja,dodoputrabangsa
None,None,Sedang sakit apakah Jogjaku...??? #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol,None,None,None,None,None,None,None,Sedang sakit apakah Jogjaku...??? #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol #JogjaAsat #JogjaOraDidol,NA,None,NA,0,None,None,None,2015-09-11T00:57:00Z,None,None,None,None,None,0,NA,642139765689573400,JogjaAsat JogjaOraDidol JogjaAsat JogjaOraDidol JogjaAsat JogjaOraDidol JogjaAsat JogjaOraDidol,neutral,1,Dodok Jogja,dodoputrabangsa
None,None,Sedang sakit apakah Jogja...??? #JogjaAsat #SlemanAmbyar #JogjaOraDidol #JogjaAsat #SlemanAmbyar #JogjaOraDidol #JogjaAsat #JogjaOraDidol,None,None,None,None,None,None,None,Sedang sakit apakah Jogja...??? #JogjaAsat #SlemanAmbyar #JogjaOraDidol #JogjaAsat #SlemanAmbyar #JogjaOraDidol #JogjaAsat #JogjaOraDidol,NA,None,NA,0,None,None,None,2015-09-11T00:56:00Z,None,None,None,None,None,0,NA,642139508700414e3,JogjaAsat SlemanAmbyar JogjaOraDidol JogjaAsat SlemanAmbyar JogjaOraDidol JogjaAsat JogjaOraDidol,neutral,1,Dodok Jogja,dodoputrabangsa
None,None,Pagi Jogja... Gimana kabarmu pagi ini...??? #JogjaAsat #SlemanAmbyar #JogjaOraDidol,None,None,None,None,None,None,None,Pagi Jogja... Gimana kabarmu pagi ini...??? #JogjaAsat #SlemanAmbyar #JogjaOraDidol,NA,None,NA,0,None,None,None,2015-09-11T00:55:00Z,None,None,None,None,None,0,NA,642139335605620700,JogjaAsat SlemanAmbyar JogjaOraDidol,neutral,1,Dodok Jogja,dodoputrabangsa
None,None,Pagi tweps... Pagi Jogja... #JogjaAsat #SlemanAmbyar #JogjaOraDidol #JogjaAsat #SlemanAmbyar #JogjaOraDidol,None,None,None,None,None,None,None,Pagi tweps... Pagi Jogja... #JogjaAsat #SlemanAmbyar #JogjaOraDidol #JogjaAsat #SlemanAmbyar #JogjaOraDidol,NA,None,NA,0,None,None,None,2015-09-11T00:54:00Z,None,None,None,None,None,0,NA,642139090649911300,JogjaAsat SlemanAmbyar JogjaOraDidol JogjaAsat SlemanAmbyar JogjaOraDidol,neutral,1,Dodok Jogja,dodoputrabangsa
None,None,Selamat pagi tweps #JogjaAsat #SlemanAmbyar #JogjaOraDidol #JogjaAsat #SlemanAmbyar #JogjaOraDidol #JogjaAsat #SlemanAmbyar #JogjaOraDidol,None,None,None,None,None,None,None,Selamat pagi tweps #JogjaAsat #SlemanAmbyar #JogjaOraDidol #JogjaAsat #SlemanAmbyar #JogjaOraDidol #JogjaAsat #SlemanAmbyar #JogjaOraDidol,NA,None,NA,0,None,None,None,2015-09-11T00:53:00Z,None,None,None,None,None,0,NA,642138941924073500,JogjaAsat SlemanAmbyar JogjaOraDidol JogjaAsat SlemanAmbyar JogjaOraDidol JogjaAsat SlemanAmbyar JogjaOraDidol,neutral,1,Dodok Jogja,dodoputrabangsa
None,None,Salam pagi... #JogjaOraDidol,None,None,None,None,None,None,None,Salam pagi... #JogjaOraDidol,NA,None,NA,0,None,None,None,2015-09-11T00:50:00Z,None,None,None,None,None,0,NA,642138228263252e3,JogjaOraDidol,neutral,0,Dodok Jogja,dodoputrabangsa
None,None,Nah >>> Sri Purnomo Minta Pembangunan Hotel Dilihat Secara Konprehensif => #SlemanAmbyar #JogjaOraDidol,None,None,None,None,None,None,None,Nah >>> Sri Purnomo Minta Pembangunan Hotel Dilihat Secara Konprehensif => #SlemanAmbyar #JogjaOraDidol,NA,None,NA,0,None,None,None,2015-09-09T00:02:00Z,None,None,None,None,None,1,NA,641401249875669e3,SlemanAmbyar JogjaOraDidol,neutral,2,Dodok Jogja,dodoputrabangsa
None,None,Brandal berani dan handal haha #JogjaOraDidol #JogjaAsat,None,None,None,None,None,None,None,Brandal berani dan handal haha #JogjaOraDidol #JogjaAsat,NA,None,NA,0,None,None,None,2015-09-08T19:31:00Z,None,None,None,None,None,0,NA,641333012634959900,JogjaOraDidol JogjaAsat,positive,0,Dhanu,DhanuSetiawan2
None,None,@Radneaw Awe birthday #jogjaistimewa #JogjaOraDidol #SanMiguelBeer,None,None,None,None,None,None,None,@Radneaw Awe birthday #jogjaistimewa #JogjaOraDidol #SanMiguelBeer,Radneaw,None,NA,0,None,None,None,2015-09-08T14:27:00Z,None,None,None,None,None,0,NA,641256548036034600,jogjaistimewa JogjaOraDidol SanMiguelBeer,neutral,1,RYNPRAT,MRoyanPratomo
None,None,@Radneaw Awe birthday #jogjaistimewa #JogjaOraDidol #SanMiguelBeer,None,None,None,None,None,None,None,@Radneaw Awe birthday #jogjaistimewa #JogjaOraDidol #SanMiguelBeer,Radneaw,None,NA,0,None,None,None,2015-09-08T14:27:00Z,None,None,None,None,None,0,NA,641256495951142900,jogjaistimewa JogjaOraDidol SanMiguelBeer,neutral,0,RYNPRAT,MRoyanPratomo
None,None,Selamat pjg umur serta mulia Jozche Terrenz (anak pertama) cak @Jecovox ... Selamat n sukses trs yo cak... #JogjaOraDidol,None,None,None,None,None,None,None,Selamat pjg umur serta mulia Jozche Terrenz (anak pertama) cak @Jecovox ... Selamat n sukses trs yo cak... #JogjaOraDidol,Jecovox,None,NA,0,None,None,None,2015-09-08T04:18:00Z,None,None,None,None,None,1,NA,641103321852284900,JogjaOraDidol,positive,0,Dodok Jogja,dodoputrabangsa
None,None,#JogjaOraDidol “ @LBHYogya: Rilis gugatan 1 Miliar thd 5 PKL yg dituduh duduki tnh pemegang kekancingan @KratonJogja_,None,None,None,None,None,None,None,#JogjaOraDidol “ @LBHYogya: Rilis gugatan 1 Miliar thd 5 PKL yg dituduh duduki tnh pemegang kekancingan @KratonJogja_,LBHYogya KratonJogja_,None,313273179,0,None,None,None,2015-09-08T03:55:00Z,None,None,None,None,None,1,LBHYogya,641097567699267600,JogjaOraDidol,negative,11,Elanto Wijoyono,joeyakarta
None,None,H-5 anniversary Outsider & Ladyrose Banyuwangi #5 surakan #BaliTolakReklamasiTelukBenoa #jogjaoradidol,None,None,None,None,None,None,None,H-5 anniversary Outsider & Ladyrose Banyuwangi #5 surakan #BaliTolakReklamasiTelukBenoa #jogjaoradidol,NA,None,NA,2,None,None,None,2015-09-07T14:10:00Z,None,None,None,None,None,0,NA,640889761448628200,5 BaliTolakReklamasiTelukBenoa jogjaoradidol,neutral,2,OutSIDers Banyuwangi,OSD_BWI
None,None,Lusinan sloki telah habis kita telan! #SupermanIsDead #BaliTolakReklamasi #LiquidCafe #JogjaOraDiDol,None,None,None,None,None,None,None,Lusinan sloki telah habis kita telan! #SupermanIsDead #BaliTolakReklamasi #LiquidCafe #JogjaOraDiDol,NA,None,NA,0,None,None,None,2015-09-07T06:32:00Z,None,None,None,None,None,0,NA,640774547067813900,SupermanIsDead BaliTolakReklamasi LiquidCafe JogjaOraDiDol,positive,0,UNCLE BOY,maz_boy13
None,None,#JogjaIstimewa #JogjaOraDidol bu... RT @titiksetya:,None,None,None,None,None,None,None,#JogjaIstimewa #JogjaOraDidol bu... RT @titiksetya:,titiksetya,None,NA,0,None,None,None,2015-09-07T04:19:00Z,None,None,None,None,None,0,NA,640741151583043600,JogjaIstimewa JogjaOraDidol,neutral,0,Bambang Budiono,Bambang_Budi46
None,None,lagu KAMUFLASE - SPOER (Live) YLBHI Jakarta #JogjaOraDidol,None,None,None,None,None,None,None,lagu KAMUFLASE - SPOER (Live) YLBHI Jakarta #JogjaOraDidol,NA,None,NA,0,None,None,None,2015-09-07T01:29:00Z,None,None,None,None,None,0,NA,640698467178778600,JogjaOraDidol,neutral,0,Dodok Jogja,dodoputrabangsa
None,None,lagu KAMUFLASE - SPOER (Live) YLBHI Jakarta #JogjaOraDidol via @YouTube,None,None,None,None,None,None,None,lagu KAMUFLASE - SPOER (Live) YLBHI Jakarta #JogjaOraDidol via @YouTube,YouTube,None,NA,0,None,None,None,2015-09-07T01:29:00Z,None,None,None,None,None,0,NA,640698380230852600,JogjaOraDidol,neutral,0,Dodok Jogja,dodoputrabangsa
None,None,KAMUFLASE - SPOER (Live) YLBHI Jakarta #JogjaOraDidol,None,None,None,None,None,None,None,KAMUFLASE - SPOER (Live) YLBHI Jakarta #JogjaOraDidol,NA,None,NA,0,None,None,None,2015-09-07T01:29:00Z,None,None,None,None,None,0,NA,640698272344965100,JogjaOraDidol,neutral,0,Dodok Jogja,dodoputrabangsa
None,None,KAMUFLASE - SPOER (Live) YLBHI Jakarta #JogjaOraDidol #JOGJAASAT,None,None,None,None,None,None,None,KAMUFLASE - SPOER (Live) YLBHI Jakarta #JogjaOraDidol #JOGJAASAT,NA,None,NA,0,None,None,None,2015-09-06T22:51:00Z,None,None,None,None,None,0,NA,640658595374235600,JogjaOraDidol JOGJAASAT,neutral,0,BANG ARDI,BangArdi14
None,None,Wuh “ @dodoputrabangsa: #PakSultan diedit *ups #JogjaOraDidol,None,None,None,None,None,None,None,Wuh “ @dodoputrabangsa: #PakSultan diedit *ups #JogjaOraDidol,dodoputrabangsa,None,316259606,0,None,None,None,2015-09-06T15:19:00Z,None,None,None,None,None,0,dodoputrabangsa,640544761300947e3,PakSultan JogjaOraDidol,neutral,0,bayuagni,bayuagni_
None,None,#PakSultan diedit *ups #JogjaOraDidol,None,None,None,None,None,None,None,#PakSultan diedit *ups #JogjaOraDidol,NA,None,NA,0,None,None,None,2015-09-06T15:17:00Z,None,None,None,None,None,1,NA,640544327651848200,PakSultan JogjaOraDidol,neutral,1,Dodok Jogja,dodoputrabangsa
None,None,Wangun Lek “ @dodoputrabangsa: KAMUFLASE - SPOER (Live) YLBHI Jakarta #JogjaOraDidol via @YouTube”,None,None,None,None,None,None,None,Wangun Lek “ @dodoputrabangsa: KAMUFLASE - SPOER (Live) YLBHI Jakarta #JogjaOraDidol via @YouTube”,dodoputrabangsa YouTube,None,316259606,1,None,None,None,2015-09-06T15:15:00Z,None,None,None,None,None,0,dodoputrabangsa,640543793435947e3,JogjaOraDidol,neutral,2,bayuagni,bayuagni_
None,None,KAMUFLASE - SPOER (Live) YLBHI Jakarta #JogjaOraDidol via @YouTube @wargaberdaya #JogjaAsat #JogjaKangenKPK,None,None,None,None,None,None,None,KAMUFLASE - SPOER (Live) YLBHI Jakarta #JogjaOraDidol via @YouTube @wargaberdaya #JogjaAsat #JogjaKangenKPK,YouTube wargaberdaya,None,NA,0,None,None,None,2015-09-06T15:08:00Z,None,None,None,None,None,0,NA,640542206961446900,JogjaOraDidol JogjaAsat JogjaKangenKPK,neutral,3,Dodok Jogja,dodoputrabangsa
